Unnamed: 0,artist_song,song_x,artist_x,genre,lyric,like,year_x,artist_y,song_y,key,camelot,bpm,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,year_y,target
52,다이나믹 듀오 피타파,"피타파 (Feat. pH-1, JUNNY)",다이나믹 듀오,랩/힙합,"햄버거 피자 타코 파스타 US dollar 다우존스 & 나스닥 지하철로 브루클린 to 맨하탄 Yeah We are Strangers from the South Side Strangers from the South Side Strangers from the South Side 한국에선 팝스타 Yeah We are Strangers from the South Side  From South Side of Korea 신사동이 소재지 이미 10년 전에 평정했지 Domestic 이제는 K-Pop이 Pop이 된지 오래지 Local부터 Global 모두 새 앨범을 보채지 올챙이 적 무대 찾아 조뺑이 치며 홍대 바닥 헤매던 두 꼬맹이 이제는 전 세계 어딜 가나 Sold out Lick a shot 축배는 소주부터 돔페리뇽 태평양을 바라보며 T shot at trump national with no caddy 풍성해진 메뉴 온 세상이 내 식탁 짜릿해 스시야 쇼타의 초대리 쏨뱅이는 먹을 만큼 잡았지 큰 바다로 가 계속되는 고패질 똑같은 노래지 미끼는 국산 Made in Korea 노리는 건 고래지  햄버거 피자 타코 파스타 US dollar 다우존스 & 나스닥 지하철로 브루클린 to 맨하탄 Yeah We are Strangers from the South Side Strangers from the South Side Strangers from the South Side 한국에선 팝스타 Yeah We are Strangers from the South Side  어머니 차려준 밥상 먹으며 출근하던 기차 안에서 항상 끄적이던 가사는 유치했지만 힙합은 나의 꿈이 돼 me and my boy Taylor 우리 둘은 매일  writing verses when we not in church 내 삶은 공연 같아 no rehearse 그러다 보니 어느샌가 문이 열리고 뉴욕에서부터 서울 life took a turn  7 years later 한국 대표하는 래퍼 doing a world tour 티켓 구하기 어렵댔어 이민 갔던 가족 bring em back 전부 델고 한강 보이는 집을 구해 드렸지 man I’m thankful  you see the outcome 다듀 차일드에서 이젠 그들 앨범 life good when you live it to the fullest 내 인생을 돌아보면 가끔 놀래  햄버거 피자 타코 파스타 US dollar 다우존스 & 나스닥 지하철로 브루클린 to 맨하탄 Yeah We are Strangers from the South Side Strangers from the South Side Strangers from the South Side 한국에선 팝스타 Yeah We are Strangers from the South Side  오늘의 메뉴 김치에서 치즈 Take a pic plz 입꼬리는 김치부터 치즈 더블디 딱 일인분씩 제대로 했더니 배불리 먹이는 뷔페가 돼 땅에서 진동을 느껴 게임 타입 RPG 무대는 오픈월드 맵이지 여전히 Rap A lot 42 savage 퀄이 달라 햇빛이 믿기지 않아 객석에 라이오넬 리치 체크인 와이파이부터 잡고 페이스타임 미지의 땅 나갈 준비하는 보이스카웃 우리는 아니야 특이 케이스 불혹에도 꿈을 꾸면 뭐든 되게 돼 있어 LA 바에서 간빠이 소주로 달라 해 회사는 환율을 체크해 유로 달러 엔 Gotta get paid 노랫소리 적립해 이제 전 세계 마일리지 업그레이드  Strangers from the South Side Strangers from the South Side Cuz we know we ain’t got none to lose Just Strangers from the South, all over the world Shit be poppin’ every release, all over the world All over the world (Strangers from the South) Cuz I’m a Stranger from the South We the Strangers from the South Side We Strangers from the South The South, the South Yeah","75,912",2024,"Dynamicduo, pH-1, JUNNY","PITAPA (Feat. pH-1, JUNNY)",F# Major,2B,105,3:26,32,93,78.0,86,10.0,0.0,6.0,28.0,-4 dB,2024.0,0
53,ASH ISLAND OST,OST ( Feat.CHANMINA ),ASH ISLAND,록/메탈,만약에 시간 괜찮냐라던 네 말에 마침 비었었던 그날에 집에 혼자 남아 잠이나 잤다면 우린 달랐을까  No way 아무래도 운명인거 같애 내 머린 온통 네 생각에 영화 같은 거야 멈춘 시간 속에 너와 나  작은 조각들의 Memories 불러 뻔한 사랑의 Melody 그저 우리의 영화를 불러 보는 중이야 주인공이 되어줄래 잠깐  영화 같은 우리의 Stories 잊혀 지지 않게 사소한 순간까지 담아 나도 모르게 흥얼거리는 OST(Our Sound Track)  갑자기 약속이 없어졌던 그날 집에도 못가 혼자 멍 때린 그밤  왜 하필 너를 생각했을까 누군가가 장난을 쳤었나  처음 손을 잡아줬던 겨울 너를 떠나가려 했던 여름도  전부 소중해 여기 담을게 멈춘 시간 속에 너와 나  작은 조각들의 Memories 불러 뻔한 사랑의 Melody 그저 우리의 영화를 불러 보는 중이야 주인공이 되어줄래 잠깐  영화 같은 우리의 Stories 잊혀 지지 않게 사소한 순간까지 담아 나도 모르게 흥얼거리는 OST(Our Sound Track)  우리 이야기의 마지막에도 손을 꼭 잡아줄래  그렇게 할게 언제나 너의 품에 안겨있을게  생각나니 그 어색했던 밤 맞아 처음 함께했던 날 영화 속 한 장면 같아 멈춘 시간 속에 너와 나  작은 조각들의 Memories 불러 뻔한 사랑의 Melody 그저 우리의 영화를 불러 보는 중이야 주인공이 되어줄래 잠깐  영화 같은 우리의 Stories 잊혀 지지 않게 사소한 순간까지 담아 나도 모르게 흥얼거리는 OST(Our Sound Track),"106,681",2024,"ASH ISLAND, CHANMINA",OST ( Feat.CHANMINA ),A♭ Major,4B,152,3:01,48,78,52.0,34,43.0,0.0,41.0,3.0,-6 dB,2024.0,0
54,2am 청혼,청혼,오전 2:00,발라드,기다리란 말만 하면서 외면했죠 오랜 시간 조금 기다리면 그 때가 올 거라고 Someday  그대 원하는 그 말을 다 알면서 얼마나 오래 기다린 줄 알면서 이제야 말하네요  You don't have to cry 울지 말아요 고개 들어봐요 이젠 웃어봐요  I will make you smile 행복만 줄게요 언제나 그대 곁에서 영원히 Don't be afraid 모두 잘 될 거예요  고마워요 이런 날 믿고 기다려 준 그대 My Love 미안하단 말보다 먼저 하고픈 말이죠  그대에게만 전해주고 싶던 말 하지만 결국 하지 못했던 그 말 나와 결혼해줘요  You don't have to cry 울지 말아요 고개 들어봐요 이젠 웃어 봐요  I will make you smile (Yes I will) 행복만 줄게요 언제나 그대 곁에서 영원히 Don't be afraid 모두 잘 될 거예요  기다림 속에 흘린 그대 눈물을 알기에 이젠 돌려줄 거예요 그대 사랑을 uh  You don't have to cry 울지 말아요 고개 들어봐요 이젠 웃어 봐요  I will make you smile (Yeah) 행복만 줄게요 언제나 그대 곁에서 영원히 Don't be afraid 모두 잘 될 거예요,"8,484",2024,오전 2:00,Propose,E Major,12B,142,4:30,27,66,50.0,26,18.0,0.0,18.0,4.0,-4 dB,2024.0,0
55,있지 GOLD,Imaginary Friend,ITZY (있지),댄스,"Who am I? The revolution 환상 속에 태어나 새롭게 깨어난 your illusion Oh 너의 상상 속에 존재해 네 꿈들도 현실이 되게 숨결마저 함께해 Who am I? 믿을 수 있니 Oh I’m a fallen angel and I said Call out my name in the middle of the night 왜? 두려워 마 call out my name yeah Call out my name in the middle of the night 왜? 두려워 마 You know, I’m your imaginary friend You know, I’m 너의 밤이 되어줄게 When there’s monsters on your ceiling I’ll keep you safe and 꿈을 꿀 수 있게 You know, I’m your imaginary friend You know, I’m It’s you and I until the end Who am I? The evolution 상상 속에 자라난 다른 색의 hallucination Oh 너의 기억 안에 존재해 Come on and dance, dance and don’t stop 작은 나의 lucky spark 네게 힘이 될 거야 너와 나 함께야 can’t stop thinking about our vibe 이제야 we can run and I’m killing it to the top yeah Call out my name in the middle of the night 왜? 두려워 마 call out my name yeah Call out my name in the middle of the night 왜? 두려워 마 You know, I’m your imaginary friend You know, I’m 너의 밤이 되어줄게 When there’s monsters on your ceiling I’ll keep you safe and 꿈을 꿀 수 있게 You know, I’m your imaginary friend You know, I’m It’s you and I until the end","64,565",2024,ITZY,GOLD,D Major,10B,168,3:07,62,88,67.0,42,2.0,0.0,14.0,18.0,-2 dB,2024.0,0
56,ph-1 FLAT COKE,FLAT COKE (Feat. 이영지),pH-1,랩/힙합,"Who you think you talking to? I’m here to bring you the bad news Said you want me gone But I’m here for good like tattoos Pop off sis These bit**s ain’t sh** Fake body fake money fake friends  쟤네 버리고 Hop in the coupe 250 on the dash I’m untouchable 내 옆자리엔 baddie 쟨 원해 round 2 Too many problems 날 묶어놔도 굴러가 내 돈은 Got zeros like donuts  말이 너무 많아 쟤는 입이 경마장 놀려대네 혓바닥을 stop it Your last joint floppy 넘겨줄게 내 자리 This crown too heavy For anybody 쉬워 보이지만 it ain’t that easy  팔짱 풀어 꼰대야 그럼 네가 해 show me sum 오물 풍선같은 쓰레기 평가 다 f**k it up 내 관심은 비싸 네 차트는 내 식사 What we doin’? Set the bar Where we at At the top  Yeah I’m poppin’ out on the weekend 쟤네 파티는 너무 지루해 Got no flav 모두 비슷해 Like a flat coke 너무 김새  Yeah I’m poppin’ out on the weekend 쟤네 파티는 너무 지루해 Got no flav 모두 비슷해 Like a flat coke 너무 김새  It’s your boy, young pH Numero uno 같은 라인업 몸값은 두 배로 불려 Always 배불러 내 식구는 good for life 미래의 자식들은 bust down 숟가락 Cus my money good And my chick bad 뭐든 맘 가는 대로 골라 매일이 뷔페 Certified you the witness H1GHR gang business Every year 난 커리어 하이 찍지  It’s your girl, Youngji No matter what you see I’m always on your fyp I know you wanna click 너의 fam 너의 friends 너의 puppy 모두가 날 알아보니 I deserve to be cocky 누가 씹다 뱉은 것만 같은 Ice 갖다 치워 떨어질 듯 말 듯 붙어 있는 숫자 들도 Lemme bring that icy coke And cheers with pH-1 차가워진 손을 뜨거운 관심으로 다시 데워  Yeah I’m poppin’ out on the weekend 쟤네 파티는 너무 지루해 Got no flav 모두 비슷해 Like a flat coke 너무 김새  Yeah I’m poppin’ out on the weekend 쟤네 파티는 너무 지루해 Got no flav 모두 비슷해 Like a flat coke 너무 김새  Yeah I’m poppin’ out on the weekend 쟤네 파티는 너무 지루해 Got no flav 모두 비슷해 Like a flat coke 너무 김새  Let me see you go… Step right Step left And then put a little spin on it  Step right Step left And then put a little spin on it  Like ay ay ay Uh huh Just like ay ay ay","71,641",2024,"pH-1, Lee Young Ji",FLAT COKE (Feat. Lee Young Ji),G Major,9B,98,2:47,44,74,93.0,66,29.0,0.0,13.0,25.0,-4 dB,2024.0,0
58,화사 Star,Star (prod.LOGOS),화사 (HWASA),R&B/Soul,시간이 갈수록 더 밝아지는 표정 혼자 있는 시간도 편하게 느껴져 하나씩 되돌려 널 만나기 전 그때로 미뤄왔던 날 생각하기로 해 의미 없이 고여있던 너의 기록도 오래전에 비우고 이젠 흔적도 없어 그래 요즘 참 좋은데 난 안 괴로워 견딜 만큼만 외로워 되려 지금 더 잘 지내고 있어 don’t worry about me 화려한 도시 많은 사람들 사이에 내가 너무 빛나 근데 왜 하늘엔 별 하나도 없니 원하는 게 쌓여 마치 무인도에 버려진 것 처럼 네 흔적 찾아 걸었지 희미하더라도 작은 불빛이 필요해 난 길을 잃었어 그래 너란 바다에 행복한 척 날 가리지만 아직은 초라해 차가운 공기에 한숨만 채우네 의미 없이 고여있던 너의 기록도 오래전에 비우고 이젠 흔적도 없어 그래 요즘 참 좋은데 난 안 괴로워 견딜 만큼만 외로워 되려 지금 더 잘 지내고 있어 don’t worry about me 화려한 도시 많은 사람들 사이에 내가 너무 빛나 근데 왜 하늘엔 별 하나도 없니 star star 난 너와 있을 때 더 빛나 so far away 까맣게 보이는 밤 star star 여전히 놓지 못하겠어 star,"53,447",2024,"HWASA, LOGOS",Star (prod.LOGOS),A Major,11B,142,3:14,37,37,59.0,39,74.0,0.0,31.0,5.0,-8 dB,2024.0,0
59,한요한 First Love,First Love,한요한,록/메탈,술 취한 오늘 밤 또 전화를 들지만 힘없는 내 손끝은 버튼을 못 눌러 다 잊겠다고 큰소리치지만 한 손엔 나도 몰래 들려진 네 사진 She's All I Need 사랑을 몰랐던 날 너 보고 싶어 이렇게 다 구겨진 작은 사진 또 바라보며 She's All I Need 소중한 추억은 다 기억하자고 하며 안 보일 때까지 차창 밖을 지키던 다 잊는다면 불쌍해진다며 어린애처럼 울던 마지막 네 모습 Remember you 왜 그땐 몰랐을까 늘 함께하며 장난만 치던 네가 나의 첫사랑이었단 걸 Remember you 수줍게 건네주던 꽃 한 송이 그 편지 버리지 못한 마지막 그날처럼 비 오는 밤에 서랍 속을 뒤적거려 She's All I Need 사랑을 몰랐던 날 너 보고 싶어 이렇게 다 구겨진 작은 사진 또 바라보며 She's All I Need,"61,341",2024,Han Yo Han,First Love,E♭ Major,5B,176,3:26,23,82,33.0,33,19.0,0.0,29.0,6.0,-2 dB,2024.0,0
60,볼빨간사춘기 Bloom,Bloom,볼빨간사춘기,"인디음악, 록/메탈",어둠 속에 일렁이는 작은 별 When the night sky shines bright 반짝이는 your eyes  더 붉게 타올라 your explosion 불꽃처럼 아름답게 번져 in your heart You pull me like it's magnetic 네가 만든 universe  Dancing all around you 오색빛으로 물든 네 우주 뛰어들래 I want you 별들 사이에 헤엄쳐 닿는 화려하게 피어나는 꽃 피어나는 꽃  멈춰버린 시간 속에 너와 나 When the sunlight fades out Dive into your galaxy  하얗게 번져가 we're blooming 찬란히 물든 저 달까지 we're floating high You pull me in going deeper 네가 만든 universe  Dancing all around you 오색빛으로 물든 네 우주 뛰어들래 I want you 별들 사이에 헤엄쳐 닿는 화려하게 피어나는 꽃  시공간을 뛰어들어 마주한 너의 꿈 그토록 아름다운 이유를 너는 알까 길었던 밤 새벽 지나 꿈 아침이 되면 고개를 드는 너 you are you are you are 다시 빨갛게 피어난 Rose  오색빛으로 물든 네 우주 Where you are I'll find you there 별들 사이에 헤엄쳐 닿는 화려하게 피어나는 꽃 피어나는 꽃,"256,554",2024,BOL4,Bloom,B♭ Major,6B,130,3:09,42,95,60.0,40,28.0,0.0,11.0,14.0,-4 dB,2024.0,0
61,청하 EENIE MEENIE,I’m Ready,청하,댄스,I'm ready to get this Ready to get this Ready to get this stage 그 누구든 test me 얼마든 chase me 두려울 건 없지 Got this perfected So high I won't forget this I'm ready to get this Ready to get this Ready to get this stage  소란스런 밤을 지나 저 빛을 향해 가 움츠렸던 시간만큼 날개를 펼쳐 가 Never stop I love this feeling 더 높이 날아 난 I'm ready to get this Ready to get this Ready to get this stage  I'm ready to get this Ready to get this Ready to get this stage 그 누구든 test me 얼마든 chase me 두려울 건 없지 Got this perfected So high I won't forget this I'm ready to get this Ready to get this Ready to get this stage  I'm ready to get this Ready to get this Ready to get this stage Gold all on my body Now everybody Save me another dance Got this perfected So high I won't forget this I'm ready to get this Ready to get this Ready to get this stage  (I'm ready to get this Ready to get this Ready to get this stage)  아찔한 이 리듬 속은 baby My new playground 얼마든지 날 짓밟아 봐 봐 I'm never burnin’ out Never gonna be hidden no more Watch me be loud Cuz I’m ready to get this Ready to get this Ready to get this now  거부할 수 없는 빛에 넌 홀려 들어와 남은 정신 꽉 붙잡아 난 멈추지 않아 Never stop I love this feeling It's what I'm living for I'm ready to get this Ready to get this Ready to get this stage  I'm ready to get this Ready to get this Ready to get this stage Gold all on my body Now everybody Save me another dance Got this perfected So high I won't forget this I'm ready to get this Ready to get this Ready to get this stage  Lights around feels like I'm dreaming Stay right by my side 어두웠던 시간만큼 Let’s divine our light  I'm ready to get this Ready to get this Ready to get this stage Gold all on my body Now everybody Save me another dance Got this perfected So high I won't forget this I'm ready to get this Ready to get this Ready to get this stage  La la na na na na na na na na na La la na na na na na na na na na La la na na na na na na na na na  I'm ready to get this Ready to get this Ready to get this stage,"90,050",2024,"CHUNG HA, Hongjoong of ATEEZ",EENIE MEENIE (Feat. Hongjoong of ATEEZ),C# Major,3B,100,2:50,55,72,82.0,70,18.0,0.0,6.0,20.0,-4 dB,2024.0,0
62,전소미 Ice Cream,Ice Cream,전소미,댄스,"Yeah I’m sweet as sheee, make you sick, got you acting like you ain’t had a sugar high  I know, I know this, got you whipped, got you feeling like you could taste it one more time  If it gets any hotter I’ll be melting like butter If it gets any hotter  If it gets any hotter I’ll be melting like butter Come and get if you wanna  Yeah I’m like Ice Cream Ah yeah, Ah yeah Got you wishing you could  You can try me Ah yeah, Ah yeah Only if you’ve been good  If you bite me Brain freeze Baby maybe you should  I’m like Ice Cream Ah yeah, Ah yeah Only if you’ve been good  I know what you like What’s your type, What’s your flavor baby I know how to make it right  Got your love on ice, I’ll be nice if you’re lucky Maybe you can have another try  If it gets any hotter I’ll be melting like butter If it gets any hotter  If it gets any hotter I’ll be melting like butter Come and get if you wanna  Yeah I’m like Ice Cream Ah yeah, Ah yeah Got you wishing you could  You can try me Ah yeah, Ah yeah Only if you’ve been good  If you bite me Brain freeze Baby maybe you should  I’m like Ice cream Ah yeah, Ah yeah Only If you’ve been good  If it gets any hotter I’ll be melting like butter If it gets any hotter  If it gets any hotter I’ll be melting like butter Come and get if you wanna  Yeah I’m like Ice Cream Ah yeah, Ah yeah Got you wishing you could  You can try me Ah yeah, Ah yeah Only if you’ve been good  If you bite me Brain freeze Baby maybe you should  I’m like Ice Cream Ah yeah, Ah yeah Only if you’ve been good  Come and get your Ice Cream Too cold Once you taste some You’ll be coming back for more  Come and get your Ice Cream So soft Once you taste some You’ll be coming back for more","33,313",2024,JEON SOMI,Ice Cream,F# Minor,11A,126,3:01,59,78,80.0,83,2.0,0.0,5.0,21.0,-6 dB,2024.0,0
